J1 [rad],J2 [rad],J3 [rad],J4 [rad],J5 [rad],J6 [rad],,Electrical Power [W],,J1 [W], J2 [W],J3 [W],J4 [W],J5 [W],J6 [W]
-0.000228273,0.216073507,-0.306047848,1.570775383,1.57102322,-0.089974341,,88.2779404,,6.93E-05,3.375729182,84.34876457,0.549196464,0.004180857,0
-0.000227961,0.216829234,-0.314388602,1.570773638,1.57102322,-0.097559367,,87.27331268,,9.75E-05,2.876804571,83.84138308,0.550175198,0.004852365,0
-0.000227284,0.217513403,-0.322665302,1.570771892,1.571021474,-0.105152073,,86.27358601,,0.000128994,2.398830906,83.31872027,0.550398463,0.005507374,0
-0.000226971,0.218122523,-0.330876029,1.570770147,1.571021474,-0.112753506,,85.70573259,,7.11E-05,2.308099996,82.84485532,0.54622462,0.006481608,0
-0.000226659,0.218663575,-0.33902724,1.570768402,1.571021474,-0.120363665,,85.05863804,,7.13E-05,2.012388311,82.49285149,0.545950122,0.007376839,0
-0.000226345,0.219134814,-0.347117539,1.570766656,1.571021474,-0.127982725,,84.08911264,,9.76E-05,1.624804333,81.90953896,0.546379719,0.008292037,0
-0.00022572,0.21953624,-0.355148323,1.570764911,1.571019729,-0.135612083,,83.20261852,,0.000128892,1.261673097,81.38524735,0.546396692,0.009172491,0
-0.000225355,0.219859126,-0.363111737,1.570763166,1.571019729,-0.143252611,,82.57224092,,7.82E-05,1.118169738,80.90162233,0.54200117,0.010369526,0
-0.000225043,0.220113944,-0.371017729,1.57076142,1.571017984,-0.150903785,,81.93927215,,7.30E-05,0.860974726,80.52544693,0.541263382,0.011514095,0
-0.00022473,0.220300694,-0.378866998,1.57076142,1.571017984,-0.158566304,,82.91583228,,0.000101308,0.601777394,81.74867736,0.552411198,0.012865013,0
-0.000224106,0.220412395,-0.386622718,1.57075793,1.571017984,-0.166210323,,92.74732718,,0.000140544,0.450893121,91.65872336,0.621991891,0.015578265,0
-0.000223793,0.220443811,-0.3940936,1.570756184,1.571016238,-0.173649963,,100.4464636,,5.59E-05,0.270997103,99.46100685,0.694635411,0.019768304,0
-0.000223531,0.220419377,-0.401099351,1.570756184,1.571016238,-0.180679975,,105.061038,,5.47E-05,0.855750212,103.4024703,0.779380319,0.023382369,0
-0.000223271,0.220342582,-0.407438387,1.570754439,1.571016238,-0.187095805,,107.0384045,,3.94E-05,1.817585421,104.2990886,0.892957018,0.028733956,0
-0.000222854,0.220236117,-0.412864616,1.570752694,1.571014493,-0.192628499,,102.1694577,,1.90E-05,2.878275474,98.22354944,1.032524137,0.035089704,0
-0.000222699,0.220124416,-0.417102275,1.570752694,1.571014493,-0.196977859,,78.57598758,,4.87E-07,3.019674904,74.49777644,1.022133605,0.03640214,0
-0.000222594,0.220028423,-0.420177545,1.570752694,1.571014493,-0.200149123,,53.34504956,,3.70E-06,2.518991091,49.83344314,0.957410287,0.035201341,0
-0.00022252,0.219960355,-0.422306265,1.570752548,1.571014493,-0.20234591,,34.16827254,,5.09E-06,1.972982332,31.28149804,0.880589913,0.033197159,0
-0.000222471,0.219915662,-0.423649047,1.570752299,1.571014493,-0.203733385,,20.53480736,,4.79E-06,1.45247134,18.25218432,0.799471568,0.030675337,0
-0.000222443,0.219889794,-0.424366502,1.570751987,1.571014493,-0.204476708,,11.51846992,,3.44E-06,1.006231517,9.76348818,0.720804643,0.027942147,0
-0.000222431,0.2198782,-0.424619242,1.570751655,1.571014493,-0.204741042,,6.035290388,,1.84E-06,0.659904402,4.699946743,0.650145904,0.025291502,0
-0.000222429,0.21987633,-0.42456788,1.570751343,1.571014493,-0.20469155,,3.035415956,,6.44E-07,0.418288739,2.002212001,0.591930178,0.022984395,0
-0.000222433,0.219879633,-0.424373026,1.570751094,1.571014493,-0.204493393,,1.629687702,,9.57E-08,0.271076241,0.787614702,0.549752372,0.021244293,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222437,0.21988356,-0.424195293,1.570750948,1.571014493,-0.204311733,,1.151079825,,1.88E-35,0.202095157,0.401853617,0.526860503,0.020270549,0
-0.000222428,0.219881233,-0.424253762,1.570750948,1.571014493,-0.204372529,,1.550633683,,9.67E-09,0.206296175,0.79995978,0.524214305,0.020163413,0
-0.000222415,0.219877867,-0.424338286,1.570750948,1.571014493,-0.204460418,,2.096999474,,5.49E-08,0.213915456,1.340916741,0.522096377,0.020070844,0
-0.000222402,0.219874751,-0.424416452,1.570750948,1.571014493,-0.204541701,,2.554970309,,1.21E-07,0.224763267,1.786430507,0.523663163,0.020113251,0
-0.000222393,0.219873172,-0.424455846,1.570750948,1.571014493,-0.204582674,,2.696338554,,1.43E-07,0.239249513,1.904560239,0.532116739,0.02041192,0
-0.000222393,0.219874418,-0.424424056,1.570750948,1.571014493,-0.204549638,,2.25125385,,6.80E-08,0.257426344,1.42186843,0.550863348,0.02109566,0
-0.000222406,0.219879779,-0.424288668,1.570750948,1.571014493,-0.20440889,,1.997515833,,1.35E-08,0.311491826,1.079661549,0.584023873,0.022338572,0
-0.000222437,0.219890542,-0.42401727,1.570750948,1.571014493,-0.204126728,,5.591624908,,3.75E-07,0.5092882,4.421709105,0.636300628,0.024326601,0
-0.000222489,0.219907995,-0.423577447,1.570750948,1.571014493,-0.203669452,,12.20547064,,2.41E-06,0.875223633,10.58926854,0.713670031,0.027306026,0
-0.000222542,0.219941156,-0.422655913,1.570750948,1.571014493,-0.202714757,,21.45397875,,2.70E-06,1.233492432,19.43244799,0.759354194,0.028681432,0
-0.000222646,0.219995262,-0.421151439,1.570752694,1.571014493,-0.201156178,,34.3735466,,3.42E-06,1.698758549,31.82280353,0.821458341,0.030522759,0
-0.000222751,0.220070311,-0.418917418,1.570752694,1.571014493,-0.198847107,,52.59112698,,2.16E-06,2.245071252,49.40892546,0.904237811,0.032890298,0
-0.000223011,0.220162813,-0.41577408,1.570754439,1.571014493,-0.195611267,,73.22365286,,2.34E-06,2.521787739,69.7158655,0.952555383,0.0334419,0
-0.000223219,0.220264042,-0.411613215,1.570754439,1.571016238,-0.191349173,,85.63219358,,1.22E-05,2.129685703,82.57807278,0.894324892,0.030097991,0
-0.000223479,0.220356545,-0.406548269,1.570756184,1.571016238,-0.186191725,,95.24895893,,2.33E-05,1.596111336,92.77603189,0.849612069,0.027180382,0
-0.000223688,0.220424613,-0.400671746,1.570756184,1.571016238,-0.180247133,,101.0566339,,6.85E-05,0.919504924,99.3091715,0.803796191,0.02409282,0
-0.000224261,0.220449047,-0.394082255,1.57075793,1.571017984,-0.173633383,,102.3025867,,9.29E-05,0.338939912,101.1979315,0.745059441,0.020562941,0
-0.000224573,0.220412395,-0.386909126,1.570759675,1.571017984,-0.166496906,,96.3303757,,7.48E-05,0.623960565,95.03100972,0.658394208,0.016936375,0
-0.000224887,0.220307675,-0.379357959,1.57076142,1.571017984,-0.159050284,,91.18066212,,7.79E-05,0.808101075,89.7532829,0.604947689,0.014252588,0
-0.0002252,0.220131397,-0.371568904,1.570763166,1.571019729,-0.151437507,,84.71543934,,0.000124183,0.870640261,83.27137305,0.561389832,0.011912013,0
-0.000225877,0.21988356,-0.363671115,1.570764911,1.571019729,-0.143787554,,82.59790566,,0.000112781,1.001721184,81.04067188,0.545130828,0.010268982,0
-0.000226189,0.219557184,-0.355704559,1.570766656,1.571019729,-0.136147375,,83.34029164,,7.25E-05,1.394459101,81.39329444,0.543064772,0.009400852,0
-0.000226502,0.21916274,-0.347679884,1.570768402,1.571021474,-0.128517145,,84.13118188,,7.17E-05,1.68023105,81.89808815,0.544389833,0.008401132,0
-0.000226814,0.218700227,-0.339596916,1.570768402,1.571021474,-0.120896688,,84.79139454,,0.000113315,1.877439609,82.35792376,0.548509621,0.007408237,0
-0.000227439,0.218166156,-0.331452162,1.570771892,1.57102322,-0.113285831,,85.50065535,,0.000106854,2.084280302,82.86113578,0.548753202,0.006379214,0
-0.000227752,0.217555291,-0.32323969,1.570773638,1.57102322,-0.105684399,,86.50752854,,7.03E-05,2.633233118,83.32147896,0.547048032,0.005698088,0
-0.000228066,0.216876358,-0.314967527,1.570775383,1.57102322,-0.098091169,,87.34663131,,7.48E-05,2.973092929,83.82032976,0.548190627,0.004943188,0
-0.00022843,0.216131103,-0.306636373,1.570775383,1.57102322,-0.09050527,,88.00104606,,0.000113806,3.184612472,84.26015178,0.551979979,0.004188021,0
-0.000229055,0.215316034,-0.298242561,1.570778874,1.571024965,-0.082926701,,88.73261422,,0.000104317,3.413966069,84.76283894,0.552257973,0.003446922,0
-0.000229368,0.214424171,-0.28977911,1.570780619,1.571024965,-0.07535494,,89.90123871,,6.87E-05,4.142599263,85.20539991,0.550228713,0.002942174,0
-0.00022968,0.213465985,-0.281254922,1.570780619,1.571024965,-0.067788937,,90.80743246,,6.81E-05,4.569485105,85.68456093,0.550915002,0.002403347,0
-0.000229993,0.212441477,-0.272669473,1.570782364,1.57102671,-0.060228171,,91.50225666,,0.000114159,4.822654824,86.12308445,0.554523986,0.001879242,0
-0.00023067,0.211347155,-0.264019098,1.570785855,1.57102671,-0.052671942,,92.26914939,,0.000104879,5.104348294,86.60883516,0.554471934,0.001389117,0
-0.000230982,0.21017953,-0.255299956,1.5707876,1.57102671,-0.045120426,,93.6241975,,6.72E-05,6.03260447,87.03796783,0.552463001,0.001094977,0
-0.000231296,0.208943837,-0.246515889,1.5707876,1.57102671,-0.037572052,,94.65562806,,6.66E-05,6.583053052,87.51887595,0.552859554,0.000772867,0
-0.000231609,0.207643566,-0.237669687,1.570789345,1.571028456,-0.030026121,,95.39141715,,0.000106453,6.903706633,87.93093426,0.55618297,0.000486828,0
-0.000232234,0.206273483,-0.228756291,1.570792836,1.571028456,-0.022482808,,96.25819727,,0.000100219,7.268637711,88.43350348,0.555702545,0.000253316,0
-0.000232546,0.20482835,-0.219769189,1.570794581,1.571028456,-0.014940856,,97.82698815,,6.57E-05,8.438179252,88.83530577,0.553301193,0.000136243,0
-0.000232858,0.203318641,-0.210718278,1.570794581,1.571028456,-0.007399638,,98.95378584,,7.04E-05,9.108030666,89.29187221,0.553771121,4.14E-05,0
-0.000233223,0.201742608,-0.20160123,1.570796327,1.571030201,0.000141396,,99.86643058,,0.00010712,9.565097114,89.74430401,0.55692178,5.52E-07,0
-0.000233848,0.200096763,-0.192413631,1.570799817,1.571030201,0.007683096,,100.7189242,,9.87E-05,10.01006469,90.15307077,0.555638813,5.13E-05,0
-0.000234162,0.198379359,-0.183153211,1.570801563,1.571030201,0.015226165,,102.7149598,,6.50E-05,11.4509761,90.71000147,0.55380085,0.000116364,0
-0.000234475,0.196593887,-0.173822751,1.570801563,1.571030201,0.022771136,,103.8627609,,6.45E-05,12.30052879,91.0086718,0.553235422,0.000260426,0
-0.000234787,0.194742093,-0.164423455,1.570803308,1.571030201,0.030318638,,104.9367469,,0.000108612,12.87592694,91.50382046,0.556392015,0.000498847,0
-0.000235464,0.19282223,-0.154952425,1.570806799,1.571031946,0.037869805,,105.9727005,,9.49E-05,13.47357473,91.94304815,0.555179222,0.000803498,0
-0.000235724,0.190827319,-0.145401809,1.570808544,1.571031946,0.04542551,,108.2140776,,6.66E-05,15.18779284,92.47201188,0.553187097,0.001019216,0
-0.000236089,0.188766085,-0.135779984,1.570810289,1.571031946,0.052986102,,109.5661091,,6.61E-05,16.26219572,92.75042835,0.552038953,0.001380032,0
-0.000236401,0.186638529,-0.126086425,1.570810289,1.571031946,0.060552104,,110.8277921,,0.000102224,16.9978858,93.27302512,0.554894685,0.001884275,0
-0.000237028,0.184441159,-0.116316246,1.57081378,1.571031946,0.068124913,,112.0096331,,9.69E-05,17.74701881,93.70666744,0.553416339,0.002433613,0
-0.00023734,0.182168741,-0.10646299,1.570815525,1.571033692,0.075705576,,114.5780919,,6.41E-05,19.79681523,94.22728002,0.551127707,0.002804808,0
-0.000237653,0.179828254,-0.096533812,1.570817271,1.571033692,0.083294442,,116.192443,,6.31E-05,21.11674361,94.52239374,0.549835992,0.003406542,0
-0.000237965,0.177421445,-0.08652941,1.570819016,1.571033692,0.090892035,,117.6034035,,0.000107686,22.02674612,95.01988186,0.552499144,0.004168707,0
-0.000238642,0.174941332,-0.076441756,1.570820761,1.571033692,0.098499576,,119.0508441,,9.91E-05,22.99358384,95.50136368,0.550841259,0.00495616,0
-0.000238955,0.172387392,-0.066268406,1.570822507,1.571033692,0.106118986,,121.9672599,,6.40E-05,25.414869,95.99876701,0.548070386,0.005489498,0
-0.000239267,0.169764162,-0.056014422,1.570824252,1.571033692,0.11374974,,123.8405268,,6.32E-05,26.99642857,96.29121462,0.546520896,0.006299521,0
-0.00023958,0.167071817,-0.045678932,1.570825997,1.571033692,0.121392885,,124.0929248,,8.84E-05,28.60533515,94.9390293,0.541253635,0.007218272,0
-0.000240206,0.164314371,-0.035285845,1.570827743,1.571033692,0.129028526,,117.1133274,,1.12E-05,32.92640521,83.68593683,0.493431232,0.007542922,0
-0.000240519,0.161536855,-0.025009521,1.570829488,1.571033692,0.136527334,,109.8448063,,5.31E-05,39.02051551,70.37342273,0.443449942,0.00736496,0
-0.000188989,0.158831972,-0.015297462,1.570988604,1.571027874,0.143585154,,98.75811413,,0.018177182,43.533084,54.50744494,0.6904417,0.008966304,0
-0.000114129,0.15625667,-0.00624831,1.571218426,1.571019459,0.150132395,,86.82153352,,0.074791343,46.27546529,39.44296102,1.016943567,0.011372297,0
-4.44E-05,0.153867894,0.002039293,1.571432292,1.571011667,0.156099464,,76.0318918,,0.122210574,47.11856193,27.53383523,1.243754228,0.013529837,0
-8.46E-06,0.15172259,0.009466703,1.571543535,1.571007719,0.161416768,,67.15648707,,0.072380005,45.94847482,19.89603675,1.225006126,0.014589373,0
-3.47E-05,0.149877702,0.01593528,1.571465494,1.571010836,0.166014713,,60.0238534,,0.059716816,42.63553891,16.46945228,0.845567005,0.013578384,0
-0.000151585,0.148390176,0.02134638,1.571111504,1.571024238,0.169823707,,53.96660404,,0.110978091,37.01735746,16.37769281,0.451605788,0.008969894,0
-0.000387727,0.147316959,0.025601362,1.570394901,1.571051145,0.172774157,,50.93360379,,1.708257235,28.89600746,18.58583465,1.720558658,0.022945794,0
-0.0007716,0.146714995,0.028601583,1.569229021,1.571094778,0.17479647,,51.55850695,,7.098909411,18.0492406,22.85589982,3.50211655,0.052340568,0
-0.001587433,0.146545698,0.031188161,1.566748908,1.571194262,0.176421371,,63.67642575,,20.01578602,7.662762779,29.8706969,6.017326336,0.109853719,0
-0.003035442,0.146813082,0.033828495,1.562350679,1.571393229,0.177929336,,110.6497808,,37.28449638,22.4687685,40.67575446,10.01612558,0.204635899,0
-0.005212688,0.147451,0.036962234,1.555735881,1.571730078,0.179590889,,173.5908684,,63.75310643,36.20448529,59.22483888,14.0525511,0.355886738,0
-0.00825148,0.148421752,0.040988359,1.546504834,1.572272875,0.181624198,,250.8781388,,97.9490245,46.81811714,86.89544371,18.62061764,0.59493584,0
-0.012265092,0.149668441,0.046286655,1.534313709,1.573124596,0.184198559,,326.1390734,,132.4469479,52.20781668,117.1664183,23.38393019,0.93396033,0
-0.017303421,0.15112614,0.053059929,1.519007172,1.574424866,0.187331425,,361.8903112,,144.6925153,49.05509569,136.2987466,30.48398893,1.359964679,0
-0.023263494,0.152709154,0.061238542,1.500899381,1.576260953,0.190888406,,409.2413497,,166.6034205,45.0948977,160.1311915,35.48678952,1.925050433,0
-0.030130666,0.154345051,0.070880963,1.480040951,1.578768991,0.194764782,,440.3669112,,180.3691166,35.52073404,180.4846152,41.40369626,2.588749052,0
-0.037855842,0.155930682,0.082025762,1.456590707,1.582113042,0.19880871,,433.0220144,,169.9348775,21.38794199,188.1665691,50.22336014,3.309265722,0
